"","text","created_at","lang"
"214","Aaron Zurita News is out! https://t.co/SFF41t6ufE Stories via @somebadideas #mulan #washthehate","2020-03-20T16:12:25.000Z","en"
"215","Uncertainty and fear around the coronavirus pandemic are breeding acts of discrimination and violence against individuals of Asian descent. Let’s #WashTheHate together. Share your story with @WashTheHate and learn more at https://t.co/A53rYr5NUd https://t.co/CUUHBMVApP","2020-03-20T16:07:53.000Z","en"
"216","We gotta do better than this, folks. We gotta do WAY better than this...

‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/vGeAc8T9fX via @variety","2020-03-20T16:05:06.000Z","en"
"218","""Hate will get you sick even if the virus doesn't""  @tzima8 👏👏👏 
#WashTheHate","2020-03-20T15:45:20.000Z","en"
"219","@sothiachhoeum2 @WashTheHate China could help #WashTheHate if they'd let Uighurs free from their concentration camps: https://t.co/V7T2E4L2Eo","2020-03-20T15:10:48.000Z","en"
"220","Our Asian medical professionals are getting racist attacks. They shouldn't need to worry about their safety while going to work to save lives. Join me to #WashTheHate. @TheDailyShow @Trevornoah @roywoodjr @ronnychieng @StephenAtHome @TheJulieBenson @shawnabenson @thedrewpowell https://t.co/HZQbcQTE3w","2020-03-20T15:06:59.000Z","en"
"223","‘Mulan’ Star #TziMa Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/1nvGV0peIE via @variety","2020-03-20T14:47:59.000Z","en"
"225","“We’re hoping this campaign sends a message of solidarity and compassion to the world” #WashTheHate

https://t.co/bPmTDyuOs0","2020-03-20T13:53:18.000Z","en"
"226","Say the name. #WashTheHate https://t.co/7MfkKNvvY8","2020-03-20T13:15:33.000Z","en"
"227","@RealJamesWoods @Variety
Asian American actors like Tzi Ma, Ludi Lin and Celia Au are asking people to #WashTheHate against Asian Americans in new social media campaign https://t.co/8xkLaUkeFM","2020-03-20T13:05:03.000Z","en"
"228","I am so sorry that someone is so disgusting to say that to you. @JuJu_Chan please people stop this. This is what is going to divide us the most. We don’t need hate right now. We just need to unite and do what is right. #WashTheHate https://t.co/r9HEDQpcEk","2020-03-20T13:03:28.000Z","en"
"230","@MarshaBlackburn GTH racist. #WashTheHate

https://t.co/vVvzCFnfZE","2020-03-20T12:04:30.000Z","en"
"231","#WashTheHate Asians should not be discriminated against, and hatred against Asians is not good for fighting the virus. In particular, we should unite to fight the virus. https://t.co/9NBGXn0jvO","2020-03-20T11:17:19.000Z","en"
"232","“And one last very important thing: Please, please stop the prejudice and senseless violence against Asian people,” said Kim. “Yes, I’m Asian, and yes I have coronavirus, but I did not get it from China. I got it in America.” #WashTheHate #StrongerTogether https://t.co/HRqyFKCxi7","2020-03-20T10:53:58.000Z","en"
"233","@UNESCO Exactly. Pls tell this to Communist China, the biggest racist on earth!!

#WashTheHate

https://t.co/96wyWwTKc4","2020-03-20T08:46:37.000Z","en"
"234","@tzima8 I agree the world should #WashTheHate but we also need to #MakeChinaPay 

https://t.co/96wyWwTKc4","2020-03-20T08:17:58.000Z","en"
"235","Flattening the curve is why we should all #StayHome and #WashTheHate. Over time, the virus will slow, stay contained, and starve.

Now it's up to the city, state, and federal government to do everything in their power to help ensure that time is on OUR side. https://t.co/2SFhW4GinC","2020-03-20T08:04:02.000Z","en"
"236","#RT @Variety: Hate crimes against Asian Americans have undergone an alarming uptick since the coronavirus outbreak. Asian American celebs are calling for people to #WashTheHate https://t.co/LiFb0gC7HM","2020-03-20T07:35:34.000Z","en"
"240","Great explanation on pitfalls of Racializing the Coronavirus by @DrSamLouie  https://t.co/gymoWNJUIL via @PsychToday #washthehate #CoronaCrisis","2020-03-20T05:40:08.000Z","en"
"241","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/JwqTth30Rg via @variety","2020-03-20T05:16:51.000Z","en"
"243","@JohnLimsport Tzi Ma and other Asian-American celebrities have launched the #WashTheHate social media campaign against racism and xenophobic behaviour in light of the coronavirus pandemic. #COVID19","2020-03-20T03:51:35.000Z","en"
"244","Hate crimes against Asian Americans have undergone an alarming uptick since the coronavirus outbreak. Asian American celebs are calling for people to #WashTheHate https://t.co/CxV00a8rs2","2020-03-20T03:45:00.000Z","en"
"245","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/EAtEMOMVgR via @variety","2020-03-20T03:34:04.000Z","en"
"246","@ItsCeliaAu hope everyone could be cool #WashTheHate","2020-03-20T02:55:45.000Z","en"
"247","The latest LaaS Location-as-a-Service! https://t.co/nFxcfNFbOj Thanks to @TimonSingh #mulan #washthehate","2020-03-20T02:13:53.000Z","en"
"248","End the racism now people! There’s never any justifiable reason for it. Treat others with respect, it’s as simple as that. #WashTheHate #SayNoToRacism https://t.co/xFkXhqFc81","2020-03-20T02:11:55.000Z","en"
"249","The latest Social Times! https://t.co/QanwbxQeqv Thanks to @JWietzke @MNikol89 #mulan #washthehate","2020-03-20T01:56:51.000Z","en"
"250","🕊💙 MCO - Day 3
.
Today WFH 😁.. thanks company 💙😘
.
#StaySafe
#WashYourHands 
#WashTheHate 
#Eh😆","2020-03-20T01:29:05.000Z","en"
"251","Wanted to do something to highlight Asian food &amp; beverage businesses during this time, so I created a separate account during #quarantine to help #washthehate. Come snack with me and share your faves! https://t.co/SPp8mkweNx https://t.co/OxqBlUC9a2","2020-03-20T01:10:11.000Z","en"
"252","@joelockhart I’ve already ran out of ink. #StaySafeStayHome #WashYourHands #WashTheHate #BeSafeEveryone","2020-03-20T00:46:35.000Z","en"
"254","As much as I appreciate the #washthehate social media movement, I’d rather #coughontrump","2020-03-19T23:56:48.000Z","en"
"255","Thanks Boba guys #WashTheHate https://t.co/oTC9g1jX3D","2020-03-19T23:52:02.000Z","en"
"256","This type of thing has been happening to Asians for awhile now. Glad more people are starting to pay attention. #WashTheHate 👏🚿 https://t.co/82H3FBNggH","2020-03-19T23:42:12.000Z","en"
"257","AAPI artists and performers launch #washthehate hashtag social campaign to promote CDC guidelines on hand washing, and to fight the wave of anti-Asian prejudice sparked by the coronavirus. https://t.co/0Cubzotspl","2020-03-19T23:40:12.000Z","en"
"258","'' Mulan' Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate' https://t.co/6f06te9Opj","2020-03-19T23:38:50.000Z","en"
"259","Remember Vincent Chin, a Chinese American who was killed because of ethnic discrimination. Sound familiar?

From Vincent's Best Friend. 
https://t.co/OhjrlhBUPi

#WashTheHate #Racism #Covid19 #TheMoreYouKnow","2020-03-19T23:35:51.000Z","en"
"260","Asian American actors like Tzi Ma, Ludi Lin and Celia Au are asking people to #WashTheHate against Asian Americans in new social media campaign https://t.co/CxV00a8rs2","2020-03-19T23:30:00.000Z","en"
"261","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/xnxo8dcIlx","2020-03-19T23:19:28.000Z","en"
"262","@ItsCeliaAu @NBCNews It needs to be heard! ❤️😊🙌🏻 #WashTheHate","2020-03-19T23:02:49.000Z","en"
"264","LONE STAR ⭐️ 🤠 
#WashYourHands #WashTheHate #Trump #TrumpPandemic https://t.co/xpjF4fRReg","2020-03-19T22:54:21.000Z","en"
"265","The latest Social Media Extendet News! https://t.co/7RsELRq59i Thanks to @forwardvegan @sondayinc @linosricecooker #washthehate #mulan","2020-03-19T22:46:14.000Z","en"
"268","“I just went numb. You know how you go cold? You just go cold and numb,” he said. 
Mulan Star @TziMa8 Recalls Racist attack, Advocates For Others to #WashTheHate
https://t.co/O509jHEhix","2020-03-19T22:22:28.000Z","en"
"269","Tzi Ma reflects on how he felt after someone shouted at him that he should be quarantined: ""I just went numb. You know how you go cold? You just go cold and numb. This is emotional. This affected my psyche"" #WashTheHate https://t.co/CxV00a8rs2","2020-03-19T22:15:00.000Z","en"
"270","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/Sgq2ov8yag via @variety","2020-03-19T22:05:02.000Z","en"
"271","“NOW is the time for solidarity.” -YouTube personality @Marlinchan 💙 #WashTheHate https://t.co/bt0sMzlJJk","2020-03-19T21:54:38.000Z","en"
"272","Awful #WashTheHate https://t.co/v5dlkkC989","2020-03-19T21:54:13.000Z","en"
"273","Important campaign to #WashTheHate: end acts of discrimination and violence against individuals of Asian descent. Info available at https://t.co/gRuw6TrbY8 and @WashTheHate","2020-03-19T21:36:43.000Z","en"
"274","#FilipinoAmerican artists @ajRAFAEL, @shawnwasabi join #AsianAmerican influencers in #WashTheHate, a social media campaign designed to raise awareness about anti-Asian bigotry amid the #coronavirus #COVID19 outbreak. https://t.co/NPalPaPbfT","2020-03-19T21:30:08.000Z","en"
"275","This is the type white supremacist attacks 45's fear mongering empowers #washthehate #RacistInChief 

https://t.co/gvKt9mWQj2","2020-03-19T21:22:25.000Z","en"
"276","Love you Uncle @tzima8! #WashTheHate https://t.co/JaGVe8o7jd","2020-03-19T21:19:03.000Z","en"
"277","Coverage of #WashTheHate in @NBCAsianAmerica

To our #APA community and allies, together we will have our voices heard. Together we will get through this 💙 https://t.co/zaN6zSeA2t","2020-03-19T21:17:30.000Z","en"
"279","#Mulan's Tzi Ma spoke to Variety about being verbally attacked while grocery shopping: ""He rolls down the window and goes, ‘You should be quarantined,’ and then he took off"" #WashTheHate https://t.co/FXEj2eCQKt","2020-03-19T21:10:09.000Z","en"
"280","Respect for @BobaGuys founder @chaumeleon. He flew to DC to testify in front of House comm, pleading for support for #smallbusinesses, enduring racial bias on the flight. He's also asking that we #WashTheHate against #AsianAmericans. Check out his message. https://t.co/UfPi8Vf0wV","2020-03-19T21:02:33.000Z","en"
"281","Andrew (@BobaGuys), thanks for sharing your guys’ story during these times. We appreciate it. We’re rooting for you guys and all of your staff. #WashTheHate","2020-03-19T20:52:42.000Z","en"
"282","RT
Like it or not, I'm --&gt; #BernieOrBust2020 #WeNeedBernie #BernieBeatsTrump #NoMoreNeoLiberals #FakeNews #Breaking
#WashYourHands #WashTheHate #UBINow #BernieOrBust2020 #Bernie2020 #Bitcoin #Jobs #NeverBiden #cryptocurrency #COVID #StayHome #DemExit 

#BernieFightOn!!! https://t.co/XCWMz4hLb4","2020-03-19T20:29:39.000Z","en"
"284","Perfect Biden supporter, bad talking the very people #NeverBiden will need to win. Deep thinkers, never mind  #BidenLIES!

#BernieFightOn #FakeNews #Breaking
#WashYourHands #WashTheHate #UBINow #BernieOrBust2020 #Bernie2020 #Bitcoin #Jobs #cryptocurrency #COVID #StayHome #DemExit https://t.co/8kdT28Rt8k","2020-03-19T20:26:19.000Z","en"
"285","RT
Everybody be safe and well!
The right is out lefting the left, #wtf?
#BernieFightOn #FakeNews #Breaking
#WashYourHands #WashTheHate #UBINow #BernieOrBust2020 #Bernie2020 #Bitcoin #Jobs #NeverBiden #cryptocurrency #COVID #StayHome #DemExit https://t.co/yhWGLFyscE","2020-03-19T20:17:42.000Z","en"
"286","#WashTheHate   Great article and man. https://t.co/j3XvXjBugA","2020-03-19T20:14:42.000Z","en"
"287","@Variety @tzima8 Yes!  #WashTheHate  we have no time or use for any sort of hatred nonsense in this world. We need to care for each no matter what. 

Great message and hash tag!! 

Please stay healthy and safe.","2020-03-19T20:14:14.000Z","en"
"288","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/frXWDXYtud","2020-03-19T20:10:28.000Z","en"
"289","🙌🏽🙌🏽 Thank you @NBCNews #WashTheHate 

https://t.co/yt9w2xbJKI","2020-03-19T20:09:48.000Z","en"
"290","RT
Everybody be safe and well

 #WashYourHands #WashTheHate #UBINow","2020-03-19T20:08:24.000Z","en"
"291","Fuck racism.
Fuck xenophobia.
Fuck Trump.

#WashTheHate #RacistInChief #TrumpVirus #TrumpPandemic https://t.co/7QsnBbadGr","2020-03-19T20:08:16.000Z","en"
"292","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/pDasT4YQ8x via @variety","2020-03-19T20:06:19.000Z","en"
"293","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/lbeoMO4PQu","2020-03-19T20:06:00.000Z","en"
"294","Thank you @audreycleo He did it again this morning calling it ""the Chinese virus!"" My fellow Americans, call him out on it! #uniteagainsthate #WashTheHate https://t.co/LnTT8ajmQb","2020-03-19T20:00:39.000Z","en"
"296","march 19, 2020. 
#firstdayofspring and #mothernature gifts us with #pouringrain #thinkpositive #lovenothate #washthehate #shortvideo from last month with tikibikko — thought it was #cute &amp;… https://t.co/ih9FmC6Kqg","2020-03-19T19:53:17.000Z","en"
"297","If only we could wash away racism with soap and water. #WashTheHate https://t.co/YRoLebR4MP","2020-03-19T19:45:31.000Z","en"
"298","‘#Mulan’ Star Tzi Ma #Recalls #Racist #Attack, #Advocates for #Others to ##Washthehate
https://t.co/qWnKF7VFom https://t.co/jRoA0GmmeP","2020-03-19T19:43:03.000Z","en"
"299","🙋🏻‍♀️So many conversations about the difference between those of us who are of Asian descent born in US &amp; those born overseas. #wearenotallthesame #WashTheHate https://t.co/ZpeISTOz4P","2020-03-19T19:40:22.000Z","en"
"300","Yes!!! @abc7newsbayarea #ModernMom contributor not only inspires us to #eathealthy, but also to #WashTheHate! https://t.co/R32RJcq29M","2020-03-19T19:39:13.000Z","en"
"301","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/ubaYHyIj60 https://t.co/7CHJPiy6ym","2020-03-19T19:39:04.000Z","en"
"302","‘Mulan’ Star Tzi Ma Recalls Racist Attack, Advocates for Others to #WashTheHate https://t.co/991Bz6yCHX https://t.co/fS1LUDvTQ5","2020-03-19T19:39:03.000Z","en"
"303",".@tzima8 told me a horrifying story of being verbally attacked at a Whole Foods in Southern California. He and other Asian American celebs are calling for people to #WashTheHate https://t.co/LlZop5OCK0","2020-03-19T19:37:46.000Z","en"
"304","Thanks @AngelaKimNews! You are the future! I want to see your #WashTheHate video!! https://t.co/HVm8QDd8gf","2020-03-19T19:36:59.000Z","en"
"305","We are all in this together, and we will solve this problem together. Thanks for the inspiration, @abc7kristensze #WashTheHate #keepcalmandwashyourhands https://t.co/XPLc4lSXIO","2020-03-19T19:36:37.000Z","en"
"306","#Mulan star Tzi Ma recalls racist attack, advocates for others to #WashTheHate https://t.co/r8wfM1Guqh","2020-03-19T19:34:39.000Z","en"
"307","Yes I’m sad @TulsiGabbard suspends campaign &amp; supports Biden. Don’t forget @BernieSanders has stated repeatedly “Biden is a good friend of mine &amp; can beat Trump”! So step back breathe. Trump is out lefting the left.  Weird progress for all  #WashYourHands #WashTheHate #UBINow","2020-03-19T19:30:39.000Z","en"
"308","Asian Americans on the Coronavirus #stopthehate #washthehate https://t.co/MAEKQxpCdy 来自 @YouTube","2020-03-19T19:29:04.000Z","en"
"309","Our #WashTheHate campaign was mentioned in @AP. Let’s continue to come together to help combat the rising tide of discrimination and violence against the #APA community.

https://t.co/zJXSSu5NRY","2020-03-19T19:11:39.000Z","en"
"315","Thx @KocoMcAboy 4 shedding light on this rising issue &amp; hopefully prevents more incidents towards Asians in U.S., most who are Americans cuz of #COVID19 Stop calling it #ChineseVirus #WashTheHate https://t.co/WdbXhQWKRX","2020-03-19T18:37:59.000Z","en"
"316","#WashTheHate ! Stop this insanity!! https://t.co/bmjs3lOEKp","2020-03-19T18:34:55.000Z","en"
"317","Not even Sharpie is permanent #WashTheHate https://t.co/cU4u0dXruw","2020-03-19T18:29:13.000Z","en"
"318","We need to #WashTheHate out of the White House. Trump hates all of us except a few of his cronies &amp; kids. He hates &amp; silences women. Any woman still supporting Trump is voting to harm herself, her daughters, granddaughters, sisters. #WomenVoteBlue no matter who! https://t.co/3tBgJ3FVvy","2020-03-19T17:32:01.000Z","en"
